cell_id,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k20,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.5_m2,n_neg_k2.5_m2,residual_scale_Ah,option,dataset
MATR_b1c39,623,623,0,False,1.0860723601398639,1.0821603916083913,False,0.20607236013986374,False,623.0,1.0860723601398639,623.0,False,,False,623.0,0.004155755011658879,True,0.0033150289712264823,0.0026462885783662803,0.0013396758334705272,rollover,0.0,1.0,0.0015611218203091047,iso10,MATR
MATR_b1c4,1707,1707,0,False,1.0828334538461575,1.078335218881119,False,0.20283345384615736,False,1707.0,1.0828334538461575,1707.0,False,,False,1707.0,0.005767561771565344,True,0.005042672150819819,0.0018058381054838573,0.0015946481023743299,rollover,4.0,4.0,0.0011875465737665853,iso10,MATR
MATR_b1c40,964,964,0,False,1.0874031818181855,1.0836753895104898,False,0.2074031818181854,False,964.0,1.0874031818181855,964.0,False,,False,964.0,0.003982045920749133,True,0.0027862614029449733,0.0008445909175820368,0.0005640752770002459,rollover,4.0,3.0,0.0004952020273637408,iso10,MATR
MATR_b1c41,1049,1049,0,False,1.083128194405598,1.0793120965034964,False,0.20312819440559782,False,1049.0,1.083128194405598,1049.0,False,,False,1049.0,0.004368436363640038,True,0.004488634032729597,0.0016326840993775382,0.0011716136956704743,rollover,0.0,1.0,0.0014442675334152577,iso10,MATR
MATR_b1c42,700,700,0,False,1.084126252214456,1.0803204608391612,False,0.2041262522144558,False,700.0,1.084126252214456,700.0,False,,False,700.0,0.004347235897439239,True,0.002639312695679807,0.0027402356415288437,0.000937051419519009,rollover,0.0,1.0,0.001129454694013087,iso10,MATR
MATR_b1c43,649,649,0,False,1.0716266890442927,1.0685591825174825,False,0.1916266890442926,False,649.0,1.0716266890442927,649.0,False,,False,649.0,0.003067506526810204,True,0.0035692540319714333,0.002676263036197385,0.0010100418460091691,rollover,0.0,1.0,0.0010419526635368117,iso10,MATR
MATR_b1c44,614,614,0,False,1.088312417249421,1.0851293657342658,False,0.20831241724942084,False,614.0,1.088312417249421,614.0,False,,False,614.0,0.0031830515151551886,True,0.002558399396020303,0.002686691243583594,0.0007916931786247218,rollover,0.0,1.0,0.0008481418813232077,iso10,MATR
MATR_b1c45,597,597,0,False,1.0878406757575796,1.0843047762237767,False,0.20784067575757947,False,597.0,1.0878406757575796,597.0,False,,False,597.0,0.003942134265737307,True,0.0026693899465561597,0.002642649264807713,0.0010444792449712914,rollover,0.0,1.0,0.0011505105826390815,iso10,MATR
MATR_b1c5,1072,1071,1,False,1.0803666487179524,1.0760026384615384,False,0.2003666487179523,False,1071.0,1.0803666487179524,1071.0,False,,False,1071.0,0.005817834265738009,True,0.006463207955945259,0.0018517104997658293,0.0018360270151396363,rollover,0.0,2.0,0.002177606151262217,iso10,MATR
MATR_b1c6,634,634,0,False,1.0817062920745957,1.0760879349650352,False,0.20170629207459556,False,634.0,1.0817062920745957,634.0,False,,False,634.0,0.006002190675994168,True,0.006175899828918446,0.0014102266848731613,0.0013539121821005238,rollover,1.0,2.0,0.0014696669200575411,iso10,MATR
MATR_b1c7,868,868,0,False,1.097762040326344,1.0941548832167836,False,0.21776204032634383,False,868.0,1.097762040326344,868.0,False,868.0,False,868.0,0.0037782020979053588,True,0.0034902877666845005,0.001384572580741903,0.0008085720772497256,rollover,2.0,4.0,0.0006492299777522199,iso10,MATR
MATR_b1c8,877,877,0,False,1.0950940948717987,1.0903108944055948,False,0.21509409487179854,False,,1.0950940948717987,,False,,False,877.0,0.005386692773895918,True,0.003251563928666881,0.0010114087805688447,0.00099326448378368,rollover,3.0,6.0,0.0007397666555462838,iso10,MATR
MATR_b1c9,1052,1052,0,False,1.0876293834498871,1.0829975902097908,False,0.20762938344988702,False,1052.0,1.0876293834498871,1052.0,False,,False,1052.0,0.005750127738930688,True,0.0038536707756684466,0.0010047648155310533,0.0009721264040866528,rollover,1.0,2.0,0.0008239767385752041,iso10,MATR
MATR_b2c0,325,325,0,False,1.0730828268065304,1.0707877006993007,False,0.19308282680653033,False,299.0,1.0730828268065304,299.0,False,311.0,False,299.0,0.004716003962703885,True,0.0019535421154428666,0.0019566090228378625,0.0019858864669791013,power_law,0.0,2.0,0.0014084412325334277,iso10,MATR
MATR_b2c1,169,169,0,False,1.0729408174825175,1.0729408174825175,False,0.19294081748251735,False,147.0,1.0729408174825175,147.0,False,157.0,False,147.0,0.0,True,0.0012997434962058185,0.0009005349645223432,0.0009360552006265616,two_term_exponential,0.0,0.0,0.0010529598279833924,iso10,MATR
MATR_b2c10,595,594,1,False,1.0738626494172532,1.069494112587413,False,0.19386264941725306,False,559.0,1.0738626494172532,559.0,False,575.0,False,559.0,0.004368536829840286,True,0.0043598244297063365,0.0010722949152549572,0.0010817095425319676,two_term_exponential,0.0,2.0,0.0008446366656195308,iso10,MATR
MATR_b2c11,504,503,1,False,1.0757885573426609,1.072076329370629,False,0.19578855734266076,False,475.0,1.0757885573426609,475.0,False,486.0,False,475.0,0.003739585081588892,True,0.003394286049884895,0.001270851068838934,0.0013212956634813472,two_term_exponential,0.0,3.0,0.0011371882400542685,iso10,MATR
MATR_b2c12,490,489,1,False,1.074213560372964,1.0715449734265738,False,0.19421356037296378,False,456.0,1.074213560372964,456.0,False,470.0,False,456.0,0.0026685869463900502,True,0.004220576650660906,0.0015854760027285092,0.0015826262008377789,rollover,0.0,2.0,0.001656815562151222,iso10,MATR
MATR_b2c13,519,519,0,False,1.0831339678321714,1.080748500699301,False,0.2031339678321713,False,482.0,1.0831339678321714,482.0,False,493.0,False,482.0,0.005738246153846216,True,0.0064510298709209895,0.0016298164763741047,0.0015143444707043944,rollover,1.0,1.0,0.0009512713777516695,iso10,MATR
MATR_b2c14,508,508,0,False,1.0825336011655047,1.0785424734265736,False,0.20253360116550456,False,484.0,1.0825336011655047,484.0,False,492.0,False,484.0,0.00431030000000332,True,0.004188375711833982,0.0013490390324082382,0.001357160297288979,two_term_exponential,0.0,1.0,0.0017171278625973188,iso10,MATR
MATR_b2c17,524,524,0,False,1.0746564020979057,1.067748309090909,False,0.19465640209790558,False,493.0,1.0746564020979057,493.0,False,508.0,False,493.0,0.0169814505827508,False,0.004899467474282003,0.002585710849868605,0.002585744127410247,two_term_exponential,0.0,3.0,0.0019713318419516145,iso10,MATR
MATR_b2c18,522,522,0,False,1.067379839393943,1.0641967489510487,False,0.18737983939394298,False,486.0,1.067379839393943,486.0,False,505.0,False,486.0,0.003183090442894443,True,0.00589255548044562,0.0014387563570592114,0.0014221236165739288,rollover,0.0,1.0,0.0014035480700807562,iso10,MATR
MATR_b2c19,488,488,0,False,1.049446110489514,1.0480099615384617,False,0.16944611048951397,False,461.0,1.049446110489514,461.0,False,482.0,False,461.0,0.001436148951052374,True,0.006564783113533158,0.000737590705642806,0.0006008805987214198,rollover,0.0,2.0,0.00040408551040940576,iso10,MATR
MATR_b2c2,463,463,0,False,1.0788818755244791,1.0742747895104898,False,0.198881875524479,False,437.0,1.0788818755244791,437.0,False,447.0,False,437.0,0.0053405482517514535,True,0.004784293866380722,0.0017864817379149287,0.0017979101134436468,two_term_exponential,0.0,1.0,0.0021489824163753906,iso10,MATR
MATR_b2c20,530,530,0,False,1.0888189480186514,1.083628142657343,False,0.2088189480186513,False,501.0,1.0888189480186514,501.0,False,508.0,False,501.0,0.028953327972027987,False,0.005475356940997304,0.004386392492624887,0.0043867757359134976,two_term_exponential,1.0,2.0,0.0008160802138353027,iso10,MATR
MATR_b2c21,519,519,0,False,1.0818682671328708,1.077331827972028,False,0.20186826713287065,False,488.0,1.0818682671328708,488.0,False,498.0,False,488.0,0.004536439160842676,True,0.00469965797120732,0.0013655214108596035,0.0013850362817196217,two_term_exponential,0.0,1.0,0.0014795129993742748,iso10,MATR
MATR_b2c22,539,538,1,False,1.0848692850815889,1.0802457251748252,False,0.20486928508158875,False,511.0,1.0848692850815889,511.0,False,519.0,False,511.0,0.005047085547789099,True,0.004551314773256168,0.0014163306173120445,0.0014158289316151568,rollover,0.0,1.0,0.0017135092772551002,iso10,MATR
MATR_b2c23,561,561,0,False,1.0779876869463905,1.0752028188811187,False,0.19798768694639035,False,526.0,1.0779876869463905,526.0,False,539.0,False,526.0,0.002784868065271784,True,0.005038834435272035,0.0011425732152221956,0.0008196583208624237,rollover,1.0,2.0,0.0007420284828423358,iso10,MATR
MATR_b2c24,523,523,0,False,1.0724225086247121,1.0682985706293702,False,0.192422508624712,False,494.0,1.0724225086247121,494.0,False,509.0,False,494.0,0.00497623030303429,True,0.004064154265289047,0.0015509251602458063,0.0015478779742758239,rollover,1.0,1.0,0.0018644034396563015,iso10,MATR
MATR_b2c25,486,486,0,False,1.071927690442894,1.0677823664335664,False,0.19192769044289393,False,460.0,1.071927690442894,460.0,False,473.0,False,460.0,0.00416941142191507,True,0.005050008099480943,0.0015626685178548904,0.001567773292181426,two_term_exponential,0.0,1.0,0.0017994880619856641,iso10,MATR
MATR_b2c26,497,497,0,False,1.0821731620046655,1.0774440650349655,False,0.2021731620046654,False,470.0,1.0821731620046655,470.0,False,479.0,False,470.0,0.004969274358977538,True,0.004571294361654735,0.0014493020508929285,0.0014699671081424461,two_term_exponential,0.0,2.0,0.001548028630974792,iso10,MATR
MATR_b2c27,494,494,0,False,1.071101937529141,1.0663392650349655,False,0.19110193752914095,False,467.0,1.071101937529141,467.0,False,481.0,False,467.0,0.005304078787881972,True,0.004028607443025516,0.0014522261230266755,0.0014605420638159933,two_term_exponential,0.0,1.0,0.001913298460144671,iso10,MATR
MATR_b2c28,540,540,0,False,1.0771009006993044,1.0721546853146853,False,0.1971009006993043,False,510.0,1.0771009006993044,510.0,False,523.0,False,510.0,0.03177483543123549,False,0.005741120395933729,0.004797974252458821,0.004790430711283225,rollover,1.0,4.0,0.0011564246665531543,iso10,MATR
MATR_b2c29,521,521,0,False,1.0777096389277425,1.0729747923076924,False,0.1977096389277424,False,497.0,1.0777096389277425,497.0,False,507.0,False,497.0,0.006356320279720107,True,0.004157068795642425,0.0017138137057511663,0.0016714991912449317,rollover,1.0,2.0,0.0015572611378117734,iso10,MATR
MATR_b2c3,360,360,0,False,1.0686717219114255,1.0671495125874124,False,0.18867172191142534,False,334.0,1.0686717219114255,334.0,False,347.0,False,334.0,0.00816231170163173,True,0.0025439092031957714,0.0026215802432591586,0.0026772285914116916,power_law,2.0,1.0,0.001011069337913756,iso10,MATR
MATR_b2c30,506,506,0,False,1.0723456801864837,1.0675460265734271,False,0.19234568018648357,False,480.0,1.0723456801864837,480.0,False,493.0,False,480.0,0.0055175074592104245,True,0.004296908059175355,0.0015751481834570507,0.0015837950306519786,two_term_exponential,0.0,1.0,0.0018468555274569031,iso10,MATR
MATR_b2c31,518,518,0,False,1.0792844965035,1.0737227027972032,False,0.19928449650349989,False,491.0,1.0792844965035,491.0,False,502.0,False,491.0,0.006271311655015044,True,0.0028495938609877144,0.0011905191822237716,0.0011275575947222026,rollover,1.0,1.0,0.0013614164024911453,iso10,MATR
MATR_b2c32,543,543,0,False,1.079654732400936,1.0746993209790203,False,0.1996547324009359,False,518.0,1.079654732400936,518.0,False,528.0,False,518.0,0.0064120058275058955,True,0.003815287498188265,0.0019963052139717542,0.001983009942035127,rollover,1.0,4.0,0.0013725035662003995,iso10,MATR
MATR_b2c33,545,545,0,False,1.0845473414918452,1.079420895104895,False,0.20454734149184506,False,519.0,1.0845473414918452,519.0,False,528.0,False,519.0,0.005891096503500393,True,0.0039512736875751365,0.0016914078208570048,0.0013728768652219647,rollover,1.0,1.0,0.0015711840422660151,iso10,MATR
MATR_b2c34,525,525,0,False,1.0747136470862508,1.0690936825174826,False,0.19471364708625072,False,498.0,1.0747136470862508,498.0,False,511.0,False,498.0,0.006403381585085022,True,0.00445577707686055,0.0015912728804755884,0.0014663180706117654,rollover,1.0,1.0,0.0017042118403840462,iso10,MATR
MATR_b2c35,485,485,0,False,1.0738122151515188,1.0688808804195808,False,0.1938122151515187,False,462.0,1.0738122151515188,462.0,False,473.0,False,462.0,0.005509610256413389,True,0.005007512464946845,0.0017208509746946981,0.0017218225763909727,two_term_exponential,0.0,1.0,0.0021083928759912988,iso10,MATR
MATR_b2c36,559,559,0,False,1.0851975307692343,1.0794738041958039,False,0.2051975307692342,False,533.0,1.0851975307692343,533.0,False,542.0,False,533.0,0.006464436596740564,True,0.003019988296223981,0.0013445354518348267,0.0012750486342690463,rollover,0.0,1.0,0.001450689238841327,iso10,MATR
MATR_b2c37,501,500,1,False,1.080121601398605,1.0752312699300703,False,0.2001216013986049,False,477.0,1.080121601398605,477.0,False,486.0,False,477.0,0.006378324242427347,True,0.0037686582233600347,0.0014973236810269042,0.0013464849050887498,rollover,0.0,1.0,0.001608435299134348,iso10,MATR
MATR_b2c38,486,486,0,False,1.0748100869463906,1.0701755720279718,False,0.19481008694639046,False,464.0,1.0748100869463906,464.0,False,474.0,False,464.0,0.005436212121215922,True,0.004229195813787952,0.0013794052536986116,0.0013868084369702553,two_term_exponential,0.0,2.0,0.0016007837198395564,iso10,MATR
MATR_b2c39,479,479,0,False,1.0855229659673693,1.0786252020979024,False,0.2055229659673692,False,458.0,1.0855229659673693,458.0,False,465.0,False,458.0,0.008136111421914727,True,0.004382474316357994,0.0015167634585559946,0.00151744207683424,two_term_exponential,1.0,1.0,0.0015900934714178907,iso10,MATR
MATR_b2c4,470,469,1,False,1.0755664009324044,1.0733526783216787,False,0.1955664009324043,False,442.0,1.0755664009324044,442.0,False,452.0,False,442.0,0.0022137226107257213,True,0.004785685233137887,0.0013489674299026427,0.0013571231983074698,two_term_exponential,0.0,1.0,0.0013947134827088572,iso10,MATR
MATR_b2c40,529,529,0,False,1.082547878321682,1.077379832167832,False,0.20254787832168186,False,498.0,1.082547878321682,498.0,False,509.0,False,498.0,0.006615624941725073,True,0.004221470831379682,0.0018390738956413786,0.001853496521088654,two_term_exponential,0.0,4.0,0.0014569615902730953,iso10,MATR
MATR_b2c41,451,451,0,False,1.0747969599067635,1.0689927559440555,False,0.19479695990676338,False,428.0,1.0747969599067635,428.0,False,439.0,False,428.0,0.00677763892774319,True,0.0032815644099468627,0.0013321856634638152,0.001340575508695831,two_term_exponential,0.0,2.0,0.0013192258560097616,iso10,MATR
MATR_b2c42,491,491,0,False,1.0832161708624746,1.0786826468531463,False,0.20321617086247445,False,465.0,1.0832161708624746,465.0,False,473.0,False,465.0,0.02546194090909082,False,0.005082465217864151,0.004274335536524541,0.004226851699795679,rollover,1.0,1.0,0.0017835535108942082,iso10,MATR
MATR_b2c43,486,486,0,False,1.0798463748251783,1.0741042118881121,False,0.1998463748251782,False,461.0,1.0798463748251783,461.0,False,471.0,False,461.0,0.0063903564102598676,True,0.003139766940546781,0.0014732534796816276,0.0014645951525597523,rollover,1.0,2.0,0.0015527166784171094,iso10,MATR
MATR_b2c44,478,477,1,False,1.0762321946386981,1.0713530839160834,False,0.196232194638698,False,455.0,1.0762321946386981,455.0,False,465.0,False,455.0,0.005748041724945807,True,0.0035990415565017894,0.0014673050088435207,0.0013987402577513108,rollover,1.0,1.0,0.0016458714147449668,iso10,MATR
MATR_b2c45,513,513,0,False,1.0751993039627077,1.0708407342657347,False,0.19519930396270757,False,485.0,1.0751993039627077,485.0,False,498.0,False,485.0,0.004608375757578775,True,0.004274593484495171,0.0013431661518956398,0.001347894957219767,two_term_exponential,0.0,1.0,0.0015699957928479566,iso10,MATR
MATR_b2c46,448,448,0,False,1.0787512836829871,1.0730945363636368,False,0.198751283682987,False,429.0,1.0787512836829871,429.0,False,437.0,False,429.0,0.006812108391611726,True,0.004838933546038594,0.001250364540869197,0.0012531278500295298,two_term_exponential,0.0,1.0,0.0014026019140364438,iso10,MATR
MATR_b2c47,744,744,0,False,1.0501250871794907,1.0425019706293706,False,0.1701250871794906,False,712.0,1.0501250871794907,712.0,False,741.0,False,712.0,0.007699258741262316,True,0.005112261016665117,0.0014277018825933209,0.0014198711236857334,rollover,0.0,1.0,0.0014343288912008108,iso10,MATR
MATR_b2c5,506,506,0,False,1.0724442988345024,1.0683388587412592,False,0.19244429883450231,False,479.0,1.0724442988345024,479.0,False,492.0,False,479.0,0.004572149650352575,True,0.003949864212910427,0.0013769527109724375,0.0013781774261264843,two_term_exponential,0.0,1.0,0.0016917708562718867,iso10,MATR
MATR_b2c6,544,544,0,False,1.0724161662004696,1.0691654622377624,False,0.19241616620046953,False,510.0,1.0724161662004696,510.0,False,528.0,False,510.0,0.016007430955711,False,0.00478585416680733,0.0029368067586704417,0.0028857254809707147,rollover,3.0,2.0,0.0010657576417551478,iso10,MATR
MATR_b3c0,1007,1007,0,False,1.0708755107226144,1.0676003167832169,False,0.19087551072261433,False,1007.0,1.0708755107226144,1007.0,False,,False,1007.0,0.0036836738927774615,True,0.006656919776758545,0.0011144471584958278,0.001099297121344319,rollover,1.0,1.0,0.0012295897588154281,iso10,MATR
MATR_b3c1,1061,1061,0,False,1.068427683449887,1.0652804783216787,False,0.1884276834498868,False,1061.0,1.068427683449887,1061.0,False,,False,1061.0,0.0034164923076955844,True,0.006355544274504676,0.001937065849900997,0.0011883586749450942,rollover,0.0,2.0,0.0011545024253437398,iso10,MATR
MATR_b3c10,1076,1076,0,False,1.064645648251752,1.0619203300699303,False,0.18464564825175178,False,1076.0,1.064645648251752,1076.0,False,,False,1076.0,0.0030886244755277126,True,0.005874496472176474,0.0023695061232922713,0.001665480780236571,rollover,1.0,1.0,0.0018212980855315192,iso10,MATR
MATR_b3c11,815,815,0,False,1.070726958508162,1.0682229825174825,False,0.1907269585081619,False,815.0,1.070726958508162,815.0,False,,False,815.0,0.00250397599067953,True,0.004930196597439843,0.0009530215535320907,0.000951991211139663,rollover,0.0,1.0,0.001097899910647517,iso10,MATR
