cell_id,dataset,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k1,q1_k10,q1_k20,q1_k50,T_r2_rho0.70,guard_r2_rho0.70,T_r1_rho0.70,guard_r1_rho0.70,T_r2_rho0.75,guard_r2_rho0.75,T_r1_rho0.75,guard_r1_rho0.75,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,T_r2_rho0.85,guard_r2_rho0.85,T_r1_rho0.85,guard_r1_rho0.85,T_r2_rho0.90,guard_r2_rho0.90,T_r1_rho0.90,guard_r1_rho0.90,t1,T_from_record_end,fit_start,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.0_m2,n_neg_k2.0_m2,n_pos_k2.0_m3,n_neg_k2.0_m3,n_pos_k2.5_m2,n_neg_k2.5_m2,n_pos_k2.5_m3,n_neg_k2.5_m3,n_pos_k3.0_m2,n_neg_k3.0_m2,n_pos_k3.0_m3,n_neg_k3.0_m3,n_pos_k3.5_m2,n_neg_k3.5_m2,n_pos_k3.5_m3,n_neg_k3.5_m3,n_pos_k4.0_m2,n_neg_k4.0_m2,n_pos_k4.0_m3,n_neg_k4.0_m3,residual_scale_Ah
NASA_B0033,NASA_PCoE,197,190,7,False,1.6466436872907007,1.1892575156591594,True,0.046643687290700564,True,,1.1892575156591594,1.6432558996659425,1.6466436872907007,1.6625186963420753,108.0,False,134.0,False,75.0,False,134.0,False,,True,134.0,False,,True,134.0,False,,True,133.0,False,20.0,False,20.0,190.0,1.3631518745649316,False,0.1404957999746101,0.1361101632261872,0.13521326782036175,rollover,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05379819077023624
NASA_B0034,NASA_PCoE,197,192,5,False,1.6816300176492887,1.6816300176492887,False,0.08163001764928857,True,,1.6816300176492887,1.6816300176492887,1.6816300176492887,1.6816300176492887,58.0,False,,False,5.0,False,183.0,False,,True,75.0,False,,True,11.0,False,,True,5.0,False,1.0,False,1.0,192.0,0.13703071144072254,False,0.02917791166733309,0.02910796809921399,0.028398083479588648,rollover,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04214033082391202
NASA_B0036,NASA_PCoE,197,194,3,False,1.8051011164587945,1.8051011164587945,False,0.20510111645879436,False,183.0,1.8051011164587945,1.8051011164587945,1.8051011164587945,1.8051011164587945,,False,,False,,False,,False,183.0,False,,False,93.0,False,,False,,True,148.0,False,1.0,False,1.0,183.0,0.06314355670803984,False,0.007161286808966744,0.007087994181070801,0.0069182039037739285,rollover,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011296721700258252
NASA_B0038,NASA_PCoE,47,46,1,False,1.8467042772311622,1.0897228263412844,True,0.24670427723116206,False,45.0,1.0897228263412844,1.1724152943315032,1.8467042772311622,1.8467042772311622,,False,,False,,False,,False,45.0,False,,False,43.0,False,,False,,True,,False,16.0,False,16.0,45.0,0.8648137574500515,False,0.016970735865163965,0.016741661496356138,0.01429999378773702,rollover,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007204484766620674
NASA_B0039,NASA_PCoE,47,35,12,False,1.7716448235120288,1.7562250377160928,False,0.1716448235120287,False,32.0,1.7562250377160928,1.7716448235120288,1.7716448235120288,1.7716448235120288,35.0,False,,False,33.0,False,,False,32.0,False,35.0,False,,True,34.0,False,,True,32.0,False,6.0,False,6.0,32.0,0.015419785795935947,True,0.00867222586776467,0.011541607260162897,0.00847780545114971,rollover,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004186883233482792
NASA_B0040,NASA_PCoE,47,35,12,False,1.7338527278063545,1.7183264847539734,False,0.13385272780635438,False,31.0,1.7183264847539734,1.7332987770882307,1.7338527278063545,1.7758814889422991,33.0,False,33.0,False,32.0,False,33.0,False,31.0,False,33.0,False,,True,32.0,False,,True,32.0,False,12.0,False,12.0,31.0,0.08704825147702655,False,0.006670122443938672,0.007568680864668387,0.006235712286841525,rollover,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006130376456385356
NASA_B0041,NASA_PCoE,67,63,4,False,0.0557894049959584,0.05560860078183386,False,-1.5442105950040417,True,,0.05560860078183386,0.0557894049959584,0.0557894049959584,1.1302462723728792,,True,35.0,False,,True,35.0,False,,True,13.0,False,,True,10.0,False,,True,8.0,False,2.0,False,2.0,63.0,1.1745242372424844,False,9.633021094526487,5.8353099693561665,9.633021094522645,two_term_exponential,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24408538705301427
NASA_B0042,NASA_PCoE,112,108,4,False,1.7332554361893322,1.7332554361893322,False,0.1332554361893321,False,35.0,1.7332554361893322,1.7332554361893322,1.7332554361893322,1.7332554361893322,39.0,False,40.0,False,39.0,False,39.0,False,35.0,False,39.0,False,,True,39.0,False,,True,38.0,False,1.0,False,1.0,35.0,0.002433670839523394,True,0.004824748354419834,0.004869515907928098,0.004736305325010607,rollover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006166540452528454
NASA_B0043,NASA_PCoE,112,108,4,False,1.7100642339880905,1.7100642339880905,False,0.1100642339880904,False,15.0,1.7100642339880905,1.7100642339880905,1.7100642339880905,1.7100642339880905,39.0,False,39.0,False,35.0,False,39.0,False,15.0,False,39.0,False,,True,38.0,False,,True,29.0,False,1.0,False,1.0,15.0,0.0,True,0.0012063481930304318,0.0014869130395878311,0.0013764762247736387,power_law,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026906760860069974
NASA_B0044,NASA_PCoE,112,108,4,False,1.6816032175914586,1.6816032175914586,False,0.0816032175914585,True,,1.6816032175914586,1.6816032175914586,1.6816032175914586,1.6816032175914586,38.0,False,39.0,False,27.0,False,39.0,False,,True,39.0,False,,True,38.0,False,,True,25.0,False,1.0,False,1.0,108.0,1.643024267419865,False,0.3731543114731664,0.33808535495207376,0.3286043964106666,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250963874475694
NASA_B0045,NASA_PCoE,72,69,3,False,0.9172421844459612,0.9172421844459612,False,-0.6827578155540389,True,,0.9172421844459612,0.9172421844459612,0.9172421844459612,0.9172421844459612,,True,51.0,False,,True,38.0,False,,True,19.0,False,,True,13.0,False,,True,6.0,False,1.0,False,1.0,69.0,0.013554851437912574,False,0.012861028919621473,0.01670792022172551,0.01412617495190023,power_law,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009556530001985936
NASA_B0046,NASA_PCoE,72,68,4,False,1.511932307718117,1.511932307718117,False,-0.08806769228188305,True,,1.511932307718117,1.511932307718117,1.511932307718117,1.511932307718117,16.0,False,,False,,True,,False,,True,40.0,False,,True,26.0,False,,True,20.0,False,1.0,False,1.0,68.0,0.04830251402679364,False,0.021593658781596373,0.017252350557134716,0.016403358474315566,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021674707146484284
NASA_B0047,NASA_PCoE,72,68,4,False,1.5207764415670204,1.5207764415670204,False,-0.07922355843297968,True,,1.5207764415670204,1.5207764415670204,1.5207764415670204,1.5207764415670204,10.0,False,,False,,True,45.0,False,,True,27.0,False,,True,21.0,False,,True,16.0,False,1.0,False,1.0,68.0,0.06298571405531495,False,0.02349873458968654,0.016719665292193597,0.01738643524199679,two_term_exponential,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02471134320572806
NASA_B0048,NASA_PCoE,72,68,4,False,1.5050038334537565,1.5050038334537565,False,-0.09499616654624354,True,,1.5050038334537565,1.5050038334537565,1.5050038334537565,1.5050038334537565,14.0,False,,False,,True,,False,,True,44.0,False,,True,25.0,False,,True,18.0,False,1.0,False,1.0,68.0,0.07367012788267058,False,0.023123477177273526,0.016689801929811742,0.017732305129990102,two_term_exponential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024025117181315968
NASA_B0049,NASA_PCoE,25,23,2,False,1.565104125276807,1.565104125276807,False,-0.03489587472319311,True,,1.565104125276807,1.565104125276807,1.565104125276807,1.565104125276807,4.0,False,7.0,False,,True,7.0,False,,True,6.0,False,,True,5.0,False,,True,4.0,False,1.0,False,1.0,23.0,0.07889578423920884,False,0.15819432555204954,0.1627253742321681,0.15117114835580397,rollover,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619938480273833
NASA_B0050,NASA_PCoE,25,16,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_B0051,NASA_PCoE,25,22,3,False,1.3205408588319105,1.3205408588319105,False,-0.27945914116808956,True,,1.3205408588319105,1.3205408588319105,1.3205408588319105,1.3205408588319105,,True,7.0,False,,True,5.0,False,,True,4.0,False,,True,4.0,False,,True,3.0,False,1.0,False,1.0,22.0,0.0,True,0.02920705340067438,0.05123732846827916,0.024162676239895355,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02974601451304891
NASA_B0052,NASA_PCoE,25,3,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_B0053,NASA_PCoE,56,55,1,False,1.1224429052637999,1.113757484210841,False,-0.4775570947362002,True,,1.113757484210841,1.1224429052637999,1.1224429052637999,1.1224429052637999,,True,,False,,True,,False,,True,,False,,True,,False,,True,38.0,False,4.0,False,4.0,55.0,0.08241572777893325,False,0.0259316213857063,0.02430992722310178,0.024328913651039417,two_term_exponential,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023757678699791125
NASA_B0054,NASA_PCoE,103,101,2,False,1.1504531232642043,1.1504531232642043,False,-0.44954687673579574,True,,1.1504531232642043,1.1504531232642043,1.1504531232642043,1.1504531232642043,,True,,False,,True,97.0,False,,True,60.0,False,,True,31.0,False,,True,9.0,False,1.0,False,1.0,101.0,0.0544831248670854,False,0.021467996584735624,0.022017248163218178,0.021121595660850968,rollover,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017855876337576265
NASA_B0055,NASA_PCoE,102,102,0,False,1.2544009301390688,1.0285693561948521,True,-0.34559906986093125,True,,1.0285693561948521,1.2544009301390688,1.2544009301390688,1.2544009301390688,,True,,False,,True,,False,,True,,False,,True,,False,,True,,False,6.0,False,6.0,102.0,0.2258315739442167,False,0.020523045425082886,0.020806729626557288,0.02035170624997387,rollover,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02011335529316304
NASA_B0056,NASA_PCoE,102,101,1,False,1.3369488331300579,1.3369488331300579,False,-0.26305116686994223,True,,1.3369488331300579,1.3369488331300579,1.3369488331300579,1.3369488331300579,,True,,False,,True,,False,,True,,False,,True,63.0,False,,True,15.0,False,1.0,False,1.0,101.0,0.09714707352406249,False,0.02675608390999103,0.02769115204680325,0.02655599370177466,rollover,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028015006591833085
